CLAVE CT,NOM TURNO,NOMBRE CT,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,ZONA ESCOLAR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL,SOSTENIMIENTO
14KTV0193N,MATUTINO,TACIROC (TAXIROC),73,SAN JUAN DE LOS LAGOS,0,15,FEDERAL,SECUNDARIA,CONAFE,6.45%,0%,0%,100%,FEDERAL
14KTV0194M,MATUTINO,ALTO DE SAN JOAQUIN,46,JALOSTOTITLAN,0,15,FEDERAL,SECUNDARIA,CONAFE,28.57%,0%,0%,33.33%,FEDERAL
14KTV0195L,MATUTINO,SANTA ROSA,78,SAN MIGUEL EL ALTO,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0196K,MATUTINO,EL RODEO,69,QUITUPAN,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,75%,FEDERAL
14KTV0197J,MATUTINO,LAS PILAS,56,SANTA MARIA DEL ORO,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,10%,0%,100%,FEDERAL
14KTV0198I,MATUTINO,LA PARADA DE ABAJO,8,ARANDAS,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0199H,MATUTINO,LIMONCITO DE CASTREJON,49,JILOTLAN DE LOS DOLORES,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,40%,FEDERAL
14KTV0200G,MATUTINO,LOS CHARCOS,80,SAN SEBASTIAN DEL OESTE,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0201F,MATUTINO,EL NACASTE (LA PAROTA),84,TALPA DE ALLENDE,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0202E,MATUTINO,SANTA LUCIA DE LA CUESTA (SANTA LUCIA),84,TALPA DE ALLENDE,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0203D,MATUTINO,LA NORIA,15,AUTLAN DE NAVARRO,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,7.69%,7.69%,100%,FEDERAL
14KTV0207Z,MATUTINO,EL GACHO,100,TOMATLAN,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,,0%,FEDERAL
14KTV0208Z,MATUTINO,LOS DESMONTES,69,QUITUPAN,0,15,FEDERAL,SECUNDARIA,CONAFE,16.67%,0%,0%,100%,FEDERAL
14KTV0211M,MATUTINO,LAS ANONAS,94,TEQUILA,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,75%,FEDERAL
14KTV0212L,MATUTINO,AGUA DELGADA (LOS LLANITOS),32,CHIQUILISTLAN,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,50%,FEDERAL
14KTV0213K,MATUTINO,CHIQUIHUITLAN,15,AUTLAN DE NAVARRO,0,15,FEDERAL,SECUNDARIA,CONAFE,4.55%,0%,0%,100%,FEDERAL
14KTV0214J,MATUTINO,EL QUEMADO,65,PIHUAMO,0,15,FEDERAL,SECUNDARIA,CONAFE,0%,0%,0%,100%,FEDERAL
14KTV0218F,MATUTINO,EL FRESNAL,69,QUITUPAN,120,15,FEDERAL,SECUNDARIA,CONAFE,0%,12.5%,12.5%,100%,FEDERAL
14KTV0223R,MATUTINO,MESA DE FLORES,25,COLOTLAN,14,15,FEDERAL,SECUNDARIA,CONAFE,0%,10%,10%,100%,FEDERAL
14KTV0224Q,MATUTINO,SAYULIMITA,40,HOSTOTIPAQUILLO,107,15,FEDERAL,SECUNDARIA,CONAFE,6.67%,0%,0%,100%,FEDERAL
